Txn_ID,Start time,End time,Duration (ms),Log manager (ms),Scheduler (ms),Other (ms)
668576084131840,1748851292867485983,1748851293078617685,211.132,0.092,205.103,5.937
1396104889368576,1748851315325463913,1748851315516042685,190.579,5.508,182.803,2.268
1412116527448064,1748851315784952462,1748851315980098811,195.146,3.171,186.715,5.261
935332207919104,1748851301261428630,1748851301456929711,195.501,0.224,189.852,5.425
358384956080128,1748851282772589167,1748851282994594830,222.006,1.059,217.801,3.145
514386758205441,1748851287901211555,1748851288110332343,209.121,2.093,197.606,9.422
112845970735104,1748851273036785538,1748851273348806370,312.021,2.686,300.287,9.048
773016803868672,1748851296231818051,1748851296435676575,203.859,2.861,197.357,3.64
53017076301825,1748851270015416754,1748851270358805067,343.388,12.051,336.154,0.0
633176963678208,1748851291696405801,1748851291915528251,219.122,0.763,210.919,7.441
1470231729930241,1748851317533342643,1748851317731219309,197.877,3.039,187.681,7.156
143340238536704,1748851274541833356,1748851274873618297,331.785,7.394,321.908,2.483
276540059287553,1748851279872941648,1748851280101238997,228.297,1.487,217.697,9.114
346015450267648,1748851282343240034,1748851282569222061,225.982,0.434,221.102,4.446
666226737020928,1748851292793397207,1748851293006797695,213.4,3.152,203.837,6.412
191954973360128,1748851276761133384,1748851277017776983,256.644,0.038,250.128,6.478
242128781312000,1748851278633499730,1748851278867689219,234.189,0.075,227.67,6.445
423294796824576,1748851284960045675,1748851285168808756,208.763,3.173,198.618,6.972
1789846016229377,1748851327263258337,1748851327452037699,188.779,3.149,180.431,5.199
1435494034440193,1748851316485534860,1748851316677647515,192.113,0.162,184.07,7.88
387264316178433,1748851283774490590,1748851283989012251,214.522,0.506,208.666,5.35
753637911429120,1748851295621421110,1748851295821806119,200.385,5.069,192.458,2.858
1584331831115777,1748851320999501467,1748851321193279922,193.778,0.913,180.514,12.352
1122051616145409,1748851307083835659,1748851307318899941,235.064,0.028,183.541,51.496
427658483597313,1748851285100971620,1748851285315899389,214.928,6.196,206.004,2.728
71940702208000,1748851270983849675,1748851271328078978,344.229,0.057,335.132,9.041
232168752152577,1748851278276319950,1748851278505850391,229.53,0.034,225.389,4.107
1094619660025857,1748851306241226461,1748851306437389127,196.163,0.076,189.887,6.2
164050570838017,1748851275566933298,1748851275864749703,297.816,5.374,291.392,1.051
1471636184236032,1748851317576136254,1748851317771841747,195.705,0.075,188.424,7.207
160481453015040,1748851275393726418,1748851275707382884,313.656,0.039,306.358,7.259
465170727960577,1748851286318723614,1748851286524761998,206.038,0.79,196.32,8.928
1567766142255105,1748851320492481101,1748851320693544326,201.063,3.242,188.534,9.287
483372799361024,1748851286900290964,1748851287107479405,207.188,3.253,195.844,8.092
1702125604175873,1748851324596498562,1748851324792410249,195.912,1.661,188.956,5.294
1692225704558592,1748851324300819308,1748851324495210077,194.391,1.736,185.202,7.453
282913790754817,1748851280097243187,1748851280322005005,224.762,0.026,217.698,7.039
1230903267295232,1748851310409046479,1748851310597377645,188.331,1.675,177.955,8.701
1681595660500993,1748851323975019152,1748851324171266266,196.247,0.05,191.236,4.961
1789888965902337,1748851327264263443,1748851327452388964,188.126,4.529,180.406,3.191
1147258779205632,1748851307862265621,1748851308060025188,197.76,0.952,186.306,10.501
172786534318081,1748851275965730604,1748851276241634239,275.904,0.026,272.056,3.821
762107586936832,1748851295883221626,1748851296088269540,205.048,0.113,196.807,8.127
230923211636737,1748851278227990574,1748851278461832975,233.842,2.072,222.723,9.047
1264429782007808,1748851311429459269,1748851311612241495,182.782,1.906,171.888,8.988
300192444186624,1748851280712696508,1748851280940731006,228.034,0.724,221.606,5.705
404615984054273,1748851284346501819,1748851284559887689,213.386,2.434,201.945,9.007
1474629776441344,1748851317667820540,1748851317862586459,194.766,3.843,185.169,5.755
361537462075393,1748851282883372910,1748851283106932353,223.559,4.2,214.859,4.501
1163390676369409,1748851308350471303,1748851308550399539,199.928,3.913,192.486,3.53
1021712590176256,1748851303977660176,1748851304186474051,208.814,3.919,199.24,5.655
581572931616768,1748851290008272051,1748851290216590912,208.319,0.037,199.022,9.26
670805172158464,1748851292942473447,1748851293151107126,208.634,0.408,198.004,10.222
407905929003008,1748851284455543559,1748851284669642000,214.098,2.671,200.87,10.558
1591860908785665,1748851321225779476,1748851321420961611,195.182,2.151,181.807,11.224
621099515641856,1748851291300110637,1748851291512164842,212.054,3.842,204.883,3.329
39311835660288,1748851269307664710,1748851269640736292,333.072,0.063,328.477,4.531
236850266505216,1748851278443090575,1748851278674349162,231.259,0.32,225.269,5.67
1599673454297088,1748851321461799622,1748851321661645975,199.846,5.678,191.48,2.688
1730077251338241,1748851325453221238,1748851325645190686,191.969,5.798,183.354,2.818
500075927175168,1748851287435815296,1748851287645306004,209.491,0.099,200.364,9.028
1428424518270976,1748851316272554618,1748851316465786863,193.232,3.932,185.39,3.91
1110433729609729,1748851306726074154,1748851306928053570,201.979,1.832,193.213,6.935
1317781865758721,1748851313001596773,1748851313193900746,192.304,0.38,184.616,7.308
1417240423432193,1748851315943748880,1748851316132195801,188.447,0.07,179.164,9.212
1023464936833025,1748851304036131887,1748851304240247701,204.116,5.389,197.688,1.039
498757372215296,1748851287391887977,1748851287598949000,207.061,0.711,197.514,8.836
1748206308294657,1748851326004388823,1748851326202660426,198.272,1.453,185.773,11.046
1223971190079489,1748851310196387415,1748851310395569188,199.182,3.881,189.859,5.442
1422407269089281,1748851316094057250,1748851316282380151,188.323,0.062,183.524,4.737
972372005879809,1748851302421234192,1748851302626687684,205.453,0.043,199.411,6.0
225030516506624,1748851278015371765,1748851278244644676,229.273,0.197,223.088,5.987
1348439342317568,1748851313914947649,1748851314107525323,192.578,6.808,185.13,0.639
1656564591099904,1748851323211669504,1748851323406642139,194.973,0.084,190.168,4.72
1292647717142529,1748851312255700369,1748851312436863182,181.163,1.0,175.488,4.675
22149146345472,1748851268444769338,1748851268765722647,320.953,11.33,314.752,0.0
1546669262897153,1748851319858359448,1748851320055902472,197.543,1.398,186.509,9.636
115225382617089,1748851273150322310,1748851273473458313,323.136,1.074,316.163,5.899
1431890556878849,1748851316374889627,1748851316567817944,192.928,0.039,189.534,3.356
723122168791041,1748851294650914339,1748851294862311717,211.397,1.357,198.338,11.703
1049350704726016,1748851304837135231,1748851305033349905,196.215,0.23,185.26,10.724
1437508374102016,1748851316547687002,1748851316740852553,193.166,3.133,184.988,5.044
501630705336320,1748851287487094880,1748851287699404932,212.31,4.166,202.473,5.671
1499025190682624,1748851318408097414,1748851318603024803,194.927,0.059,185.315,9.554
1685319397146624,1748851324089502010,1748851324289736498,200.234,1.877,188.577,9.781
1585134990000128,1748851321022121536,1748851321215831093,193.71,0.062,187.391,6.257
1238857546727425,1748851310640226870,1748851310850906327,210.679,1.628,197.45,11.602
1766691847536641,1748851326567095690,1748851326756190151,189.094,1.854,177.253,9.987
277106994970625,1748851279892819147,1748851280120205966,227.387,5.737,220.996,0.654
316556269584384,1748851281298060045,1748851281530198094,232.138,2.874,221.1,8.163
1300073715597313,1748851312467978421,1748851312653160007,185.182,5.328,177.394,2.46
82094004895744,1748851271508304051,1748851271836075258,327.771,0.432,320.786,6.553
561687233036288,1748851289386326900,1748851289590961293,204.634,5.033,194.316,5.286
1778399928385536,1748851326910237362,1748851327105152589,194.915,0.604,186.964,7.346
1662066444206080,1748851323380717370,1748851323572842799,192.125,0.51,184.152,7.463
1409058510733312,1748851315701329787,1748851315889272107,187.942,0.378,179.381,8.184
1283456487129088,1748851311986269408,1748851312171965093,185.696,1.461,175.407,8.828
42541651066880,1748851269474672387,1748851269805748394,331.076,6.069,324.16,0.847
323097504776192,1748851281530474370,1748851281758888647,228.414,7.034,222.66,0.0
485515988041728,1748851286966346804,1748851287177500487,211.154,2.455,198.862,9.837
958958823014401,1748851301995185631,1748851302200856669,205.671,2.06,194.231,9.38
1645204402601984,1748851322857045807,1748851323055235999,198.19,0.044,191.975,6.171
1353812346404865,1748851314077135979,1748851314269640485,192.505,1.427,182.193,8.884
887748265246720,1748851299780956424,1748851299984771306,203.815,0.653,191.023,12.138
1478649865830401,1748851317788478196,1748851317983114523,194.636,1.853,184.353,8.43
500032977502209,1748851287434365118,1748851287644692689,210.328,2.861,200.319,7.148
1225010572165121,1748851310227621877,1748851310426850387,199.229,3.368,190.668,5.193
67847598374913,1748851270782239719,1748851271110882483,328.643,0.026,325.661,2.955
1530674804686849,1748851319365372691,1748851319566899352,201.527,3.987,193.994,3.546
1563196297052160,1748851320356115449,1748851320553309521,197.194,5.099,187.831,4.265
1084625271128064,1748851305932358495,1748851306129365898,197.007,2.775,186.025,8.208
1091501513768961,1748851306142020082,1748851306348956212,206.936,5.817,195.878,5.241
432494616772609,1748851285262545373,1748851285479558114,217.013,3.531,207.633,5.849
1400490050977792,1748851315453230160,1748851315643106430,189.876,1.107,179.567,9.202
1165263282110464,1748851308410873608,1748851308606519700,195.646,0.276,181.277,14.094
1447180640452609,1748851316833167456,1748851317018922842,185.755,0.038,182.37,3.348
1028494343536641,1748851304196092939,1748851304396095895,200.003,2.551,186.634,10.818
975120784949248,1748851302511292893,1748851302712458760,201.166,2.885,191.307,6.973
431631328346112,1748851285233831958,1748851285447506497,213.675,0.064,203.06,10.55
1567585753628673,1748851320486404857,1748851320683979138,197.574,0.032,189.068,8.474
218351842361345,1748851277772520967,1748851278003220841,230.7,0.337,224.651,5.712
793907524796417,1748851296883482054,1748851297084019087,200.537,0.615,187.839,12.083
1230460885663745,1748851310396811969,1748851310587816465,191.004,2.026,182.849,6.13
400565829894144,1748851284216798996,1748851284427241923,210.443,8.298,203.905,0.0
161138583011328,1748851275427044800,1748851275734414960,307.37,0.035,299.885,7.45
1001217006239745,1748851303330598646,1748851303532464870,201.866,3.566,192.348,5.952
1521749862645761,1748851319095983428,1748851319290385427,194.402,1.643,184.156,8.604
1260083275104257,1748851311300877800,1748851311492277053,191.399,1.329,180.752,9.318
450804062355457,1748851285857428692,1748851286072614583,215.186,3.052,204.58,7.554
404341106147329,1748851284335863768,1748851284550421537,214.558,4.737,206.846,2.975
718672582672384,1748851294504480111,1748851294716674407,212.194,3.273,205.415,3.506
472184409554945,1748851286546017500,1748851286749855766,203.838,0.281,197.323,6.234
30657476558849,1748851268876984952,1748851269202224143,325.239,9.174,316.796,0.0
692185519357952,1748851293640678718,1748851293852793466,212.115,5.396,204.454,2.264
1627942929039361,1748851322323061031,1748851322519018855,195.958,0.029,187.942,7.987
318055213170688,1748851281352747992,1748851281582985213,230.237,3.64,222.831,3.766
311449553469441,1748851281113733145,1748851281343532458,229.799,0.319,225.407,4.073
261322990157824,1748851279325014451,1748851279552345907,227.331,0.272,217.017,10.042
216874373611520,1748851277716257909,1748851277954228447,237.971,2.543,226.238,9.189
765955877634048,1748851296007688313,1748851296206665414,198.977,0.037,189.132,9.808
132010114809857,1748851273980669197,1748851274308066216,327.397,1.652,314.268,11.477
677698594668544,1748851293168477786,1748851293378833579,210.356,0.979,202.26,7.117
1574517830844416,1748851320700710714,1748851320896019837,195.309,0.149,188.151,7.009
1010210667757568,1748851303614428108,1748851303821267656,206.84,1.417,195.957,9.466
1151957473427456,1748851308005656478,1748851308199247413,193.591,1.108,183.176,9.307
133440338919424,1748851274054834586,1748851274371230217,316.396,6.396,309.029,0.97
258917808472064,1748851279238938325,1748851279465761562,226.823,0.442,220.372,6.01
1427299236839425,1748851316239038286,1748851316428456240,189.418,0.039,183.6,5.78
1760631648681985,1748851326384605720,1748851326579468319,194.863,0.137,181.849,12.877
734112990101504,1748851295004102537,1748851295210159315,206.057,0.903,199.97,5.185
1104193142128640,1748851306538082702,1748851306735973204,197.891,4.869,187.022,6.0
1309209111035905,1748851312735398668,1748851312931928820,196.53,0.954,190.189,5.388
615279834955777,1748851291108112996,1748851291321172387,213.059,0.015,204.56,8.484
1712759943200769,1748851324926144678,1748851325121972991,195.828,0.066,188.955,6.807
504632887476225,1748851287584010912,1748851287795612792,211.602,6.602,202.405,2.595
481637632573440,1748851286847295296,1748851287052288047,204.993,2.411,196.333,6.248
121723668135937,1748851273474564278,1748851273799404684,324.84,4.168,314.227,6.445
1243152514023425,1748851310781991160,1748851310980483736,198.493,6.634,191.939,0.0
860496697753600,1748851298937556088,1748851299137328093,199.772,5.064,190.874,3.834
1410437195235329,1748851315740634115,1748851315935866955,195.233,0.052,184.181,11.0
1391998900633600,1748851315203640941,1748851315396765245,193.124,0.054,183.811,9.26
1672133847547905,1748851323684026307,1748851323881004346,196.978,0.562,188.487,7.93
427460915101696,1748851285094536306,1748851285307554901,213.019,0.037,204.094,8.888
785966130266112,1748851296641517029,1748851296837526219,196.009,5.039,189.017,1.954
473236676542464,1748851286578570073,1748851286782294526,203.724,0.054,199.027,4.644
233414292668417,1748851278322614017,1748851278559350290,236.736,2.77,222.849,11.118
1338925989756929,1748851313630202097,1748851313827248794,197.047,5.558,187.95,3.538
1555688694218753,1748851320128914568,1748851320322048610,193.134,1.297,186.487,5.35
345616018309121,1748851282330324141,1748851282558462664,228.139,0.036,224.128,3.975
59115929862144,1748851270338570471,1748851270672400480,333.83,0.643,325.801,7.386
1088885878685696,1748851306063594660,1748851306265093208,201.499,4.882,193.502,3.115
770461298327553,1748851296149021147,1748851296358150071,209.129,4.629,199.805,4.694
39075612459008,1748851269295655129,1748851269635764601,340.109,10.83,332.029,0.0
